kind,state,t,value
mean_abs_residual,$\delta$,0.07637637853622437,0.039515137672424316
mean_abs_error,$\delta$,0.07637637853622437,0.04614721238613129
mean_abs_residual,$\delta$,0.07647647708654404,0.039511747658252716
mean_abs_error,$\delta$,0.07647647708654404,0.046141255646944046
mean_abs_residual,$\delta$,0.07657657563686371,0.03950836509466171
mean_abs_error,$\delta$,0.07657657563686371,0.046135302633047104
mean_abs_residual,$\delta$,0.07667668163776398,0.039504967629909515
mean_abs_error,$\delta$,0.07667668163776398,0.04612934961915016
mean_abs_residual,$\delta$,0.07677678018808365,0.039501581341028214
mean_abs_error,$\delta$,0.07677678018808365,0.04612339660525322
mean_abs_residual,$\delta$,0.07687687873840332,0.03949819505214691
mean_abs_error,$\delta$,0.07687687873840332,0.04611744359135628
mean_abs_residual,$\delta$,0.07697697728872299,0.03949480131268501
mean_abs_error,$\delta$,0.07697697728872299,0.04611148312687874
mean_abs_residual,$\delta$,0.07707707583904266,0.03949141129851341
mean_abs_error,$\delta$,0.07707707583904266,0.0461055263876915
mean_abs_residual,$\delta$,0.07717718183994293,0.03948802873492241
mean_abs_error,$\delta$,0.07717718183994293,0.04609958082437515
mean_abs_residual,$\delta$,0.0772772803902626,0.03948463872075081
mean_abs_error,$\delta$,0.0772772803902626,0.046093620359897614
mean_abs_residual,$\delta$,0.07737737894058228,0.03948125243186951
mean_abs_error,$\delta$,0.07737737894058228,0.04608767107129097
mean_abs_residual,$\delta$,0.07747747749090195,0.03947785869240761
mean_abs_error,$\delta$,0.07747747749090195,0.04608171433210373
mean_abs_residual,$\delta$,0.07757757604122162,0.039474476128816605
mean_abs_error,$\delta$,0.07757757604122162,0.046075765043497086
mean_abs_residual,$\delta$,0.07767768204212189,0.039471082389354706
mean_abs_error,$\delta$,0.07767768204212189,0.04606981202960014
mean_abs_residual,$\delta$,0.07777778059244156,0.039467696100473404
mean_abs_error,$\delta$,0.07777778059244156,0.0460638664662838
mean_abs_residual,$\delta$,0.07787787914276123,0.039464302361011505
mean_abs_error,$\delta$,0.07787787914276123,0.04605790600180626
mean_abs_residual,$\delta$,0.0779779776930809,0.0394609197974205
mean_abs_error,$\delta$,0.0779779776930809,0.046051956713199615
mean_abs_residual,$\delta$,0.07807807624340057,0.0394575297832489
mean_abs_error,$\delta$,0.07807807624340057,0.04604600369930267
mean_abs_residual,$\delta$,0.07817818224430084,0.0394541397690773
mean_abs_error,$\delta$,0.07817818224430084,0.04604005441069603
mean_abs_residual,$\delta$,0.07827828079462051,0.039450753480196
mean_abs_error,$\delta$,0.07827828079462051,0.04603410139679909
mean_abs_residual,$\delta$,0.07837837934494019,0.039447370916604996
mean_abs_error,$\delta$,0.07837837934494019,0.046028148382902145
mean_abs_residual,$\delta$,0.07847847789525986,0.039443980902433395
mean_abs_error,$\delta$,0.07847847789525986,0.0460221953690052
mean_abs_residual,$\delta$,0.07857857644557953,0.039440590888261795
mean_abs_error,$\delta$,0.07857857644557953,0.04601624608039856
mean_abs_residual,$\delta$,0.0786786824464798,0.03943720459938049
mean_abs_error,$\delta$,0.0786786824464798,0.046010300517082214
mean_abs_residual,$\delta$,0.07877878099679947,0.03943381458520889
mean_abs_error,$\delta$,0.07877878099679947,0.04600434750318527
mean_abs_residual,$\delta$,0.07887887954711914,0.03943042457103729
mean_abs_error,$\delta$,0.07887887954711914,0.04599840193986893
mean_abs_residual,$\delta$,0.07897897809743881,0.03942703455686569
mean_abs_error,$\delta$,0.07897897809743881,0.045992445200681686
mean_abs_residual,$\delta$,0.07907908409833908,0.03942365571856499
mean_abs_error,$\delta$,0.07907908409833908,0.04598649591207504
mean_abs_residual,$\delta$,0.07917918264865875,0.03942026197910309
mean_abs_error,$\delta$,0.07917918264865875,0.0459805428981781
mean_abs_residual,$\delta$,0.07927928119897842,0.039416875690221786
mean_abs_error,$\delta$,0.07927928119897842,0.045974597334861755
mean_abs_residual,$\delta$,0.0793793797492981,0.039413489401340485
mean_abs_error,$\delta$,0.0793793797492981,0.04596865549683571
mean_abs_residual,$\delta$,0.07947947829961777,0.039410099387168884
mean_abs_error,$\delta$,0.07947947829961777,0.045962702482938766
mean_abs_residual,$\delta$,0.07957958430051804,0.03940671309828758
mean_abs_error,$\delta$,0.07957958430051804,0.045956745743751526
mean_abs_residual,$\delta$,0.07967968285083771,0.03940332308411598
mean_abs_error,$\delta$,0.07967968285083771,0.04595080018043518
mean_abs_residual,$\delta$,0.07977978140115738,0.03939994052052498
mean_abs_error,$\delta$,0.07977978140115738,0.045944854617118835
mean_abs_residual,$\delta$,0.07987987995147705,0.03939655423164368
mean_abs_error,$\delta$,0.07987987995147705,0.04593890532851219
mean_abs_residual,$\delta$,0.07997997850179672,0.039393164217472076
mean_abs_error,$\delta$,0.07997997850179672,0.04593295603990555
mean_abs_residual,$\delta$,0.08008008450269699,0.039389774203300476
mean_abs_error,$\delta$,0.08008008450269699,0.045927003026008606
mean_abs_residual,$\delta$,0.08018018305301666,0.03938639163970947
mean_abs_error,$\delta$,0.08018018305301666,0.045921068638563156
mean_abs_residual,$\delta$,0.08028028160333633,0.03938300535082817
mean_abs_error,$\delta$,0.08028028160333633,0.045915115624666214
mean_abs_residual,$\delta$,0.080380380153656,0.03937961161136627
mean_abs_error,$\delta$,0.080380380153656,0.04590917006134987
mean_abs_residual,$\delta$,0.08048047870397568,0.03937622532248497
mean_abs_error,$\delta$,0.08048047870397568,0.045903224498033524
mean_abs_residual,$\delta$,0.08058058470487595,0.039372846484184265
mean_abs_error,$\delta$,0.08058058470487595,0.04589728266000748
mean_abs_residual,$\delta$,0.08068068325519562,0.039369456470012665
mean_abs_error,$\delta$,0.08068068325519562,0.04589133337140083
mean_abs_residual,$\delta$,0.08078078180551529,0.03936607018113136
mean_abs_error,$\delta$,0.08078078180551529,0.045885391533374786
mean_abs_residual,$\delta$,0.08088088035583496,0.03936268389225006
mean_abs_error,$\delta$,0.08088088035583496,0.04587944597005844
mean_abs_residual,$\delta$,0.08098097890615463,0.03935929760336876
mean_abs_error,$\delta$,0.08098097890615463,0.045873504132032394
mean_abs_residual,$\delta$,0.0810810849070549,0.03935590386390686
mean_abs_error,$\delta$,0.0810810849070549,0.04586756229400635
mean_abs_residual,$\delta$,0.08118118345737457,0.039352525025606155
mean_abs_error,$\delta$,0.08118118345737457,0.045861613005399704
mean_abs_residual,$\delta$,0.08128128200769424,0.03934913128614426
mean_abs_error,$\delta$,0.08128128200769424,0.04585567116737366
mean_abs_residual,$\delta$,0.08138138055801392,0.03934575244784355
mean_abs_error,$\delta$,0.08138138055801392,0.04584972560405731
mean_abs_residual,$\delta$,0.08148148655891418,0.03934236243367195
mean_abs_error,$\delta$,0.08148148655891418,0.04584377631545067
mean_abs_residual,$\delta$,0.08158158510923386,0.03933897614479065
mean_abs_error,$\delta$,0.08158158510923386,0.04583784192800522
mean_abs_residual,$\delta$,0.08168168365955353,0.03933558613061905
mean_abs_error,$\delta$,0.08168168365955353,0.04583190008997917
mean_abs_residual,$\delta$,0.0817817822098732,0.039332203567028046
mean_abs_error,$\delta$,0.0817817822098732,0.04582595452666283
mean_abs_residual,$\delta$,0.08188188076019287,0.039328813552856445
mean_abs_error,$\delta$,0.08188188076019287,0.04582001641392708
mean_abs_residual,$\delta$,0.08198198676109314,0.03932542726397514
mean_abs_error,$\delta$,0.08198198676109314,0.04581407085061073
mean_abs_residual,$\delta$,0.08208208531141281,0.03932204470038414
mean_abs_error,$\delta$,0.08208208531141281,0.045808129012584686
mean_abs_residual,$\delta$,0.08218218386173248,0.03931865841150284
mean_abs_error,$\delta$,0.08218218386173248,0.04580219089984894
mean_abs_residual,$\delta$,0.08228228241205215,0.039315272122621536
mean_abs_error,$\delta$,0.08228228241205215,0.04579625651240349
mean_abs_residual,$\delta$,0.08238238096237183,0.03931188955903053
mean_abs_error,$\delta$,0.08238238096237183,0.04579053446650505
mean_abs_residual,$\delta$,0.0824824869632721,0.03930850327014923
mean_abs_error,$\delta$,0.0824824869632721,0.045784831047058105
mean_abs_residual,$\delta$,0.08258258551359177,0.03930512070655823
mean_abs_error,$\delta$,0.08258258551359177,0.04577913135290146
mean_abs_residual,$\delta$,0.08268268406391144,0.03930173069238663
mean_abs_error,$\delta$,0.08268268406391144,0.04577343538403511
mean_abs_residual,$\delta$,0.08278278261423111,0.039298344403505325
mean_abs_error,$\delta$,0.08278278261423111,0.045767731964588165
mean_abs_residual,$\delta$,0.08288288116455078,0.039294954389333725
mean_abs_error,$\delta$,0.08288288116455078,0.04576203227043152
mean_abs_residual,$\delta$,0.08298298716545105,0.03929157182574272
mean_abs_error,$\delta$,0.08298298716545105,0.04575634002685547
mean_abs_residual,$\delta$,0.08308308571577072,0.03928818926215172
