kind,state,ic_index,value
error_rms,$\omega$,30,0.33129212260246277
residual_rms,$\omega$,31,1.058035135269165
error_rms,$\omega$,31,0.1699206680059433
residual_rms,$\omega$,32,1.8485703468322754
error_rms,$\omega$,32,0.10725973546504974
residual_rms,$\omega$,33,0.09045998752117157
error_rms,$\omega$,33,0.07591265439987183
residual_rms,$\omega$,34,2.872539520263672
error_rms,$\omega$,34,0.2864166796207428
residual_rms,$\omega$,35,1.4103858470916748
error_rms,$\omega$,35,0.23842963576316833
residual_rms,$\omega$,36,1.8139293193817139
error_rms,$\omega$,36,0.17993569374084473
residual_rms,$\omega$,37,0.4412674009799957
error_rms,$\omega$,37,0.011018323712050915
residual_rms,$\omega$,38,1.3461616039276123
error_rms,$\omega$,38,0.09645029157400131
residual_rms,$\omega$,39,1.5530645847320557
error_rms,$\omega$,39,0.18300330638885498
residual_rms,$\omega$,40,0.8328113555908203
error_rms,$\omega$,40,0.2221522033214569
residual_rms,$\omega$,41,1.549401879310608
error_rms,$\omega$,41,0.12458594888448715
residual_rms,$\omega$,42,1.4716029167175293
error_rms,$\omega$,42,0.26290905475616455
residual_rms,$\omega$,43,0.21369513869285583
error_rms,$\omega$,43,0.2406231015920639
residual_rms,$\omega$,44,1.5040570497512817
error_rms,$\omega$,44,0.43433040380477905
residual_rms,$\omega$,45,1.4670785665512085
error_rms,$\omega$,45,0.27517426013946533
residual_rms,$\omega$,46,1.5942904949188232
error_rms,$\omega$,46,0.2984108626842499
residual_rms,$\omega$,47,2.2653651237487793
error_rms,$\omega$,47,0.5289420485496521
residual_rms,$\omega$,48,0.6219506859779358
error_rms,$\omega$,48,0.28198227286338806
residual_rms,$\omega$,49,1.9437265396118164
error_rms,$\omega$,49,0.12817423045635223
residual_rms,$\omega$,50,3.1892404556274414
error_rms,$\omega$,50,0.2513003349304199
residual_rms,$\omega$,51,1.0402987003326416
error_rms,$\omega$,51,0.11625496298074722
residual_rms,$\omega$,52,1.216855764389038
error_rms,$\omega$,52,0.26412785053253174
residual_rms,$\omega$,53,3.115946054458618
error_rms,$\omega$,53,0.21464139223098755
residual_rms,$\omega$,54,1.3368163108825684
error_rms,$\omega$,54,0.3865787088871002
residual_rms,$\omega$,55,2.0317330360412598
error_rms,$\omega$,55,0.20674937963485718
residual_rms,$\omega$,56,0.10747215896844864
error_rms,$\omega$,56,0.041019193828105927
residual_rms,$\omega$,57,2.433957815170288
error_rms,$\omega$,57,0.4980837404727936
residual_rms,$\omega$,58,3.2612979412078857
error_rms,$\omega$,58,0.2586168646812439
residual_rms,$\omega$,59,2.7085299491882324
error_rms,$\omega$,59,0.2170746773481369
residual_rms,$\omega$,60,3.396453619003296
error_rms,$\omega$,60,0.28289496898651123
residual_rms,$\omega$,61,2.582815170288086
error_rms,$\omega$,61,0.23711273074150085
residual_rms,$\omega$,62,2.6478729248046875
error_rms,$\omega$,62,0.18617485463619232
residual_rms,$\omega$,63,1.164090871810913
error_rms,$\omega$,63,0.12429025769233704
residual_rms,$\omega$,64,1.3149882555007935
error_rms,$\omega$,64,0.15206904709339142
residual_rms,$\omega$,65,0.23459377884864807
error_rms,$\omega$,65,0.297468900680542
residual_rms,$\omega$,66,0.7695941925048828
error_rms,$\omega$,66,0.09458256512880325
residual_rms,$\omega$,67,1.138817548751831
error_rms,$\omega$,67,0.3282582759857178
residual_rms,$\omega$,68,3.301429033279419
error_rms,$\omega$,68,0.2166929841041565
residual_rms,$\omega$,69,1.0210380554199219
error_rms,$\omega$,69,0.04629671946167946
residual_rms,$\omega$,70,2.651097297668457
error_rms,$\omega$,70,0.21212083101272583
residual_rms,$\omega$,71,2.3804283142089844
error_rms,$\omega$,71,0.18285389244556427
residual_rms,$\omega$,72,0.9201724529266357
error_rms,$\omega$,72,0.37271013855934143
residual_rms,$\omega$,73,1.7434765100479126
error_rms,$\omega$,73,0.2670496702194214
residual_rms,$\omega$,74,1.268668293952942
error_rms,$\omega$,74,0.07605161517858505
residual_rms,$\omega$,75,0.18742969632148743
error_rms,$\omega$,75,0.12458381801843643
residual_rms,$\omega$,76,0.8815022706985474
error_rms,$\omega$,76,0.09203387051820755
residual_rms,$\omega$,77,0.844089150428772
error_rms,$\omega$,77,0.2369949221611023
residual_rms,$\omega$,78,3.075313091278076
