state,t,mean_signed_error,mean_signed_intres,mean_signed_diff
$E'_q$,0.033733732998371124,-0.8400282263755798,-0.008370297960937023,-0.8316579461097717
$E'_q$,0.033833835273981094,-0.8400325179100037,-0.008394942618906498,-0.8316373229026794
$E'_q$,0.033933933824300766,-0.8400365710258484,-0.008419584482908249,-0.8316170573234558
$E'_q$,0.03403403237462044,-0.8400406837463379,-0.00844422634691,-0.8315964341163635
$E'_q$,0.03413413465023041,-0.8400448560714722,-0.008468869142234325,-0.8315759897232056
$E'_q$,0.03423423320055008,-0.8400490283966064,-0.008493509143590927,-0.8315555453300476
$E'_q$,0.03433433547616005,-0.8400530815124512,-0.008518149144947529,-0.8315348625183105
$E'_q$,0.03443443402647972,-0.840057373046875,-0.008542788214981556,-0.8315145373344421
$E'_q$,0.03453453630208969,-0.8400614857673645,-0.008567429147660732,-0.8314939737319946
$E'_q$,0.03463463485240936,-0.8400655388832092,-0.00859206635504961,-0.8314734697341919
$E'_q$,0.034734733402729034,-0.8400697112083435,-0.008616701699793339,-0.8314530253410339
$E'_q$,0.034834835678339005,-0.840073823928833,-0.008641340769827366,-0.831432580947876
$E'_q$,0.034934934228658676,-0.8400779962539673,-0.008665976114571095,-0.831412136554718
$E'_q$,0.035035036504268646,-0.8400822281837463,-0.008690610527992249,-0.8313915729522705
$E'_q$,0.03513513505458832,-0.8400863409042358,-0.008715245872735977,-0.8313710689544678
$E'_q$,0.03523523360490799,-0.8400905728340149,-0.008739878423511982,-0.831350564956665
$E'_q$,0.03533533588051796,-0.8400946855545044,-0.008764510974287987,-0.8313301205635071
$E'_q$,0.03543543443083763,-0.8400987386703491,-0.008789144456386566,-0.8313095569610596
$E'_q$,0.0355355367064476,-0.8401028513908386,-0.008813776075839996,-0.8312891125679016
$E'_q$,0.03563563525676727,-0.8401071429252625,-0.008838405832648277,-0.8312686085700989
$E'_q$,0.03573573753237724,-0.8401111364364624,-0.008863036520779133,-0.8312481641769409
$E'_q$,0.035835836082696915,-0.8401153087615967,-0.008887666277587414,-0.8312276601791382
$E'_q$,0.035935934633016586,-0.8401195406913757,-0.00891229510307312,-0.8312070965766907
$E'_q$,0.036036036908626556,-0.8401235938072205,-0.008936922997236252,-0.8311866521835327
$E'_q$,0.03613613545894623,-0.84012770652771,-0.008961549028754234,-0.8311662077903748
$E'_q$,0.0362362377345562,-0.8401319980621338,-0.008986175991594791,-0.8311457633972168
$E'_q$,0.03633633628487587,-0.8401361107826233,-0.009010802954435349,-0.8311252593994141
$E'_q$,0.03643643483519554,-0.840140163898468,-0.009035427123308182,-0.8311047554016113
$E'_q$,0.03653653711080551,-0.8401443362236023,-0.00906005222350359,-0.8310841917991638
$E'_q$,0.03663663566112518,-0.840148389339447,-0.009084675461053848,-0.8310638666152954
$E'_q$,0.03673673793673515,-0.8401526808738708,-0.009109298698604107,-0.8310434222221375
$E'_q$,0.036836836487054825,-0.8401567935943604,-0.009133921004831791,-0.8310227990150452
$E'_q$,0.036936938762664795,-0.8401608467102051,-0.0091585423797369,-0.8310022950172424
$E'_q$,0.03703703731298447,-0.8401650190353394,-0.009183162823319435,-0.8309818506240845
$E'_q$,0.03713713586330414,-0.8401691913604736,-0.00920778326690197,-0.8309614062309265
$E'_q$,0.03723723813891411,-0.8401732444763184,-0.00923240277916193,-0.8309409618377686
$E'_q$,0.03733733668923378,-0.8401772975921631,-0.00925702229142189,-0.830920398235321
$E'_q$,0.03743743896484375,-0.8401816487312317,-0.009281639941036701,-0.8308998942375183
$E'_q$,0.03753753751516342,-0.8401857018470764,-0.009306257590651512,-0.8308795094490051
$E'_q$,0.03763763606548309,-0.8401897549629211,-0.0093308724462986,-0.8308589458465576
$E'_q$,0.03773773834109306,-0.8401939868927002,-0.00935549009591341,-0.8308384418487549
$E'_q$,0.037837836891412735,-0.8401980400085449,-0.009380104951560497,-0.8308178782463074
$E'_q$,0.037937939167022705,-0.840202271938324,-0.009404719807207584,-0.8307974934577942
$E'_q$,0.03803803771734238,-0.8402063846588135,-0.009429331868886948,-0.8307770490646362
$E'_q$,0.03813813999295235,-0.8402105569839478,-0.009453946724534035,-0.8307566046714783
$E'_q$,0.03823823854327202,-0.8402146100997925,-0.009478557854890823,-0.8307361006736755
$E'_q$,0.03833833709359169,-0.8402187824249268,-0.009503168985247612,-0.8307157158851624
$E'_q$,0.03843843936920166,-0.8402228355407715,-0.0095277801156044,-0.8306950926780701
$E'_q$,0.03853853791952133,-0.8402270674705505,-0.009552390314638615,-0.8306746482849121
$E'_q$,0.0386386401951313,-0.8402311205863953,-0.009577000513672829,-0.8306541442871094
$E'_q$,0.038738738745450974,-0.8402352929115295,-0.009601607918739319,-0.8306336998939514
$E'_q$,0.038838837295770645,-0.8402395844459534,-0.009626215323805809,-0.8306133151054382
$E'_q$,0.038938939571380615,-0.8402435779571533,-0.0096508227288723,-0.8305928111076355
$E'_q$,0.03903903812170029,-0.840247631072998,-0.00967543013393879,-0.8305723071098328
$E'_q$,0.03913914039731026,-0.8402518630027771,-0.00970003567636013,-0.8305518627166748
$E'_q$,0.03923923894762993,-0.8402559757232666,-0.009724641218781471,-0.8305313587188721
$E'_q$,0.0393393374979496,-0.8402601480484009,-0.009749244898557663,-0.8305108547210693
$E'_q$,0.03943943977355957,-0.8402642607688904,-0.00977384950965643,-0.8304904103279114
$E'_q$,0.03953953832387924,-0.8402683734893799,-0.009798451326787472,-0.8304699659347534
$E'_q$,0.03963964059948921,-0.8402725458145142,-0.009823055006563663,-0.8304495215415955
$E'_q$,0.039739739149808884,-0.8402766585350037,-0.009847654961049557,-0.8304290175437927
$E'_q$,0.039839841425418854,-0.8402808308601379,-0.009872257709503174,-0.8304085731506348
$E'_q$,0.039939939975738525,-0.8402849435806274,-0.009896856732666492,-0.8303881287574768
$E'_q$,0.0400400385260582,-0.8402891755104065,-0.009921456687152386,-0.8303676843643188
$E'_q$,0.04014014080166817,-0.8402931690216064,-0.009946053847670555,-0.8303471207618713
$E'_q$,0.04024023935198784,-0.8402974009513855,-0.009970651008188725,-0.8303266167640686
$E'_q$,0.04034034162759781,-0.8403013348579407,-0.009995250031352043,-0.8303061723709106
$E'_q$,0.04044044017791748,-0.8403055667877197,-0.010019846260547638,-0.8302857875823975
$E'_q$,0.04054053872823715,-0.8403096795082092,-0.010044441558420658,-0.8302652835845947
$E'_q$,0.04064064100384712,-0.8403138518333435,-0.010069036856293678,-0.8302448391914368
$E'_q$,0.040740739554166794,-0.8403180837631226,-0.010093632154166698,-0.8302242755889893
$E'_q$,0.040840841829776764,-0.8403221368789673,-0.01011822558939457,-0.8302040100097656
$E'_q$,0.040940940380096436,-0.8403261303901672,-0.01014281902462244,-0.8301835060119629
$E'_q$,0.041041042655706406,-0.8403303623199463,-0.010167410597205162,-0.8301629424095154
$E'_q$,0.04114114120602608,-0.8403344750404358,-0.010192002169787884,-0.8301424980163574
$E'_q$,0.04124123975634575,-0.8403386473655701,-0.01021659281104803,-0.8301220536231995
$E'_q$,0.04134134203195572,-0.8403427600860596,-0.010241181589663029,-0.8301015496253967
$E'_q$,0.04144144058227539,-0.8403469324111938,-0.010265772230923176,-0.8300811052322388
$E'_q$,0.04154154285788536,-0.8403510451316833,-0.010290361940860748,-0.8300606608390808
$E'_q$,0.04164164140820503,-0.8403552174568176,-0.010314948856830597,-0.8300402760505676
$E'_q$,0.041741739958524704,-0.8403592705726624,-0.010339535772800446,-0.8300197720527649
$E'_q$,0.041841842234134674,-0.8403632640838623,-0.010364122688770294,-0.8299993276596069
$E'_q$,0.041941940784454346,-0.8403676748275757,-0.010388707742094994,-0.8299787640571594
$E'_q$,0.042042043060064316,-0.8403717279434204,-0.010413291864097118,-0.8299583196640015
$E'_q$,0.04214214161038399,-0.8403758406639099,-0.010437875986099243,-0.8299378752708435
$E'_q$,0.04224224388599396,-0.8403800129890442,-0.010462461970746517,-0.8299174308776855
$E'_q$,0.04234234243631363,-0.8403840661048889,-0.010487044230103493,-0.8298969864845276
$E'_q$,0.0424424409866333,-0.8403881192207336,-0.010511624626815319,-0.8298765420913696
$E'_q$,0.04254254326224327,-0.8403924703598022,-0.010536206886172295,-0.8298560976982117
$E'_q$,0.04264264181256294,-0.8403964042663574,-0.010560786351561546,-0.8298356533050537
$E'_q$,0.04274274408817291,-0.8404005169868469,-0.010585368610918522,-0.8298152089118958
$E'_q$,0.042842842638492584,-0.840404748916626,-0.010609947144985199,-0.829794704914093
$E'_q$,0.042942941188812256,-0.8404088020324707,-0.010634524747729301,-0.8297742605209351
$E'_q$,0.043043043464422226,-0.840412974357605,-0.010659103281795979,-0.8297538161277771
$E'_q$,0.0431431420147419,-0.8404171466827393,-0.010683680884540081,-0.8297334313392639
$E'_q$,0.04324324429035187,-0.8404213190078735,-0.01070825569331646,-0.8297129273414612
$E'_q$,0.04334334284067154,-0.8404252529144287,-0.010732833296060562,-0.8296926021575928
$E'_q$,0.04344344511628151,-0.8404295444488525,-0.010757407173514366,-0.82967209815979
$E'_q$,0.04354354366660118,-0.8404334783554077,-0.010781981982290745,-0.8296516537666321
$E'_q$,0.04364364221692085,-0.840437650680542,-0.010806554928421974,-0.8296312689781189
$E'_q$,0.04374374449253082,-0.8404418230056763,-0.010831129737198353,-0.8296107649803162
$E'_q$,0.043843843042850494,-0.8404459953308105,-0.010855698958039284,-0.8295902013778687
$E'_q$,0.043943945318460464,-0.8404500484466553,-0.010880272835493088,-0.8295698761940002
$E'_q$,0.044044043868780136,-0.8404542803764343,-0.010904842987656593,-0.8295493125915527
$E'_q$,0.04414414241909981,-0.8404582738876343,-0.01092941127717495,-0.8295288681983948
$E'_q$,0.04424424469470978,-0.8404624462127686,-0.01095398049801588,-0.8295085430145264
$E'_q$,0.04434434324502945,-0.8404665589332581,-0.010978549718856812,-0.8294880390167236
$E'_q$,0.04444444552063942,-0.840470552444458,-0.011003118008375168,-0.8294675350189209
$E'_q$,0.04454454407095909,-0.8404747843742371,-0.011027684435248375,-0.8294470906257629
$E'_q$,0.04464464634656906,-0.8404789566993713,-0.011052251793444157,-0.829426646232605
$E'_q$,0.04474474489688873,-0.8404829502105713,-0.01107681542634964,-0.829406201839447
$E'_q$,0.044844843447208405,-0.8404871225357056,-0.011101380921900272,-0.8293857574462891
$E'_q$,0.044944945722818375,-0.8404912352561951,-0.011125943623483181,-0.8293652534484863
$E'_q$,0.045045044273138046,-0.8404954671859741,-0.011150509119033813,-0.8293449878692627
$E'_q$,0.045145146548748016,-0.8404995799064636,-0.011175071820616722,-0.8293244242668152
$E'_q$,0.04524524509906769,-0.8405036330223083,-0.01119963452219963,-0.8293039798736572
$E'_q$,0.04534534364938736,-0.8405076861381531,-0.011224194429814816,-0.8292835354804993
$E'_q$,0.04544544592499733,-0.8405118584632874,-0.011248755268752575,-0.8292630910873413
$E'_q$,0.045545544475317,-0.8405159711837769,-0.011273316107690334,-0.8292427062988281
$E'_q$,0.04564564675092697,-0.8405200242996216,-0.011297876015305519,-0.8292222619056702
$E'_q$,0.04574574530124664,-0.8405243754386902,-0.01132243312895298,-0.8292018175125122
$E'_q$,0.04584584757685661,-0.8405284285545349,-0.01134699210524559,-0.8291811943054199
$E'_q$,0.045945946127176285,-0.8405324816703796,-0.011371549218893051,-0.8291609287261963
$E'_q$,0.046046044677495956,-0.8405366539955139,-0.011396105401217937,-0.8291404247283936
$E'_q$,0.046146146953105927,-0.8405407071113586,-0.011420661583542824,-0.8291200399398804
$E'_q$,0.0462462455034256,-0.8405447602272034,-0.011445214971899986,-0.8290996551513672
$E'_q$,0.04634634777903557,-0.8405489921569824,-0.011469769291579723,-0.8290792107582092
$E'_q$,0.04644644632935524,-0.8405530452728271,-0.011494322679936886,-0.8290587067604065
$E'_q$,0.04654654487967491,-0.8405571579933167,-0.011518875136971474,-0.829038143157959
$E'_q$,0.04664664715528488,-0.8405612707138062,-0.011543426662683487,-0.8290179371833801
$E'_q$,0.04674674570560455,-0.8405653238296509,-0.011567977257072926,-0.8289974927902222
$E'_q$,0.04684684798121452,-0.8405695557594299,-0.011592528782784939,-0.8289770483970642
$E'_q$,0.046946946531534195,-0.8405735492706299,-0.011617078445851803,-0.8289565443992615
$E'_q$,0.047047048807144165,-0.8405777215957642,-0.011641627177596092,-0.8289361596107483
$E'_q$,0.04714714735746384,-0.8405818939208984,-0.01166617777198553,-0.8289156556129456
$E'_q$,0.04724724590778351,-0.8405859470367432,-0.011690722778439522,-0.8288952112197876
$E'_q$,0.04734734818339348,-0.8405901193618774,-0.011715271510183811,-0.8288747668266296
$E'_q$,0.04744744673371315,-0.8405942320823669,-0.011739819310605526,-0.8288544416427612
$E'_q$,0.04754754900932312,-0.8405982255935669,-0.011764364317059517,-0.8288339376449585
$E'_q$,0.04764764755964279,-0.8406023383140564,-0.011788908392190933,-0.828813374042511
$E'_q$,0.04774774610996246,-0.8406065106391907,-0.0118134506046772,-0.8287931084632874
$E'_q$,0.047847848385572433,-0.840610682964325,-0.011837994679808617,-0.8287726640701294
$E'_q$,0.047947946935892105,-0.8406146764755249,-0.011862537823617458,-0.8287521600723267
$E'_q$,0.048048049211502075,-0.8406188488006592,-0.01188707910478115,-0.8287317752838135
$E'_q$,0.04814814776182175,-0.8406229615211487,-0.011911621317267418,-0.8287112712860107
$E'_q$,0.04824825003743172,-0.8406270742416382,-0.011936161667108536,-0.8286908864974976
$E'_q$,0.04834834858775139,-0.8406311273574829,-0.011960702016949654,-0.8286704421043396
$E'_q$,0.04844844713807106,-0.8406352996826172,-0.011985241435468197,-0.8286501169204712
$E'_q$,0.04854854941368103,-0.8406394124031067,-0.012009778060019016,-0.8286296725273132
$E'_q$,0.0486486479640007,-0.8406434655189514,-0.01203431747853756,-0.8286092877388
$E'_q$,0.04874875023961067,-0.8406476378440857,-0.012058854103088379,-0.8285887837409973
$E'_q$,0.048848848789930344,-0.8406517505645752,-0.012083389796316624,-0.8285683989524841
$E'_q$,0.048948947340250015,-0.8406557440757751,-0.012107924558222294,-0.8285478353500366
$E'_q$,0.049049049615859985,-0.8406599164009094,-0.01213245838880539,-0.8285274505615234
$E'_q$,0.04914914816617966,-0.8406640887260437,-0.012156994082033634,-0.8285070657730103
$E'_q$,0.04924925044178963,-0.8406680822372437,-0.01218152791261673,-0.8284866809844971
$E'_q$,0.0493493489921093,-0.8406723141670227,-0.012206058949232101,-0.8284661769866943
$E'_q$,0.04944945126771927,-0.8406763672828674,-0.012230590917170048,-0.8284457325935364
$E'_q$,0.04954954981803894,-0.8406804800033569,-0.012255121022462845,-0.8284253478050232
$E'_q$,0.04964964836835861,-0.8406846523284912,-0.012279652059078217,-0.8284049034118652
$E'_q$,0.04974975064396858,-0.8406887650489807,-0.012304182164371014,-0.8283844590187073
$E'_q$,0.049849849194288254,-0.8406928181648254,-0.012328711338341236,-0.8283641338348389
$E'_q$,0.049949951469898224,-0.8406968712806702,-0.01235323864966631,-0.8283436298370361
$E'_q$,0.050050050020217896,-0.8407010436058044,-0.012377765960991383,-0.8283231854438782
$E'_q$,0.050150152295827866,-0.8407050371170044,-0.012402295134961605,-0.8283027410507202
$E'_q$,0.05025025084614754,-0.8407093286514282,-0.012426819652318954,-0.8282824754714966
$E'_q$,0.05035035312175751,-0.8407134413719177,-0.012451346963644028,-0.8282620310783386
$E'_q$,0.05045045167207718,-0.8407174944877625,-0.012475870549678802,-0.8282415866851807
$E'_q$,0.05055055022239685,-0.8407216668128967,-0.012500394135713577,-0.8282212018966675
$E'_q$,0.05065065249800682,-0.8407256603240967,-0.012524916790425777,-0.8282008171081543
$E'_q$,0.05075075104832649,-0.840729832649231,-0.012549438513815403,-0.8281803131103516
$E'_q$,0.05085085332393646,-0.8407338857650757,-0.012573962099850178,-0.8281599283218384
$E'_q$,0.050950951874256134,-0.8407379984855652,-0.01259848102927208,-0.8281395435333252
$E'_q$,0.051051054149866104,-0.8407420516014099,-0.01262300368398428,-0.8281190395355225
$E'_q$,0.051151152700185776,-0.8407461643218994,-0.012647522613406181,-0.8280987739562988
$E'_q$,0.05125125125050545,-0.8407503366470337,-0.012672040611505508,-0.8280782103538513
$E'_q$,0.05135135352611542,-0.8407544493675232,-0.01269655954092741,-0.8280577063560486
$E'_q$,0.05145145207643509,-0.8407584428787231,-0.012721077539026737,-0.8280373215675354
$E'_q$,0.05155155435204506,-0.8407625555992126,-0.01274559460580349,-0.828016996383667
$E'_q$,0.05165165290236473,-0.8407666683197021,-0.012770108878612518,-0.8279964923858643
$E'_q$,0.0517517514526844,-0.8407707810401917,-0.012794625014066696,-0.8279760479927063
$E'_q$,0.05185185372829437,-0.8407748937606812,-0.0128191402181983,-0.8279557824134827
$E'_q$,0.051951952278614044,-0.8407790660858154,-0.012843652628362179,-0.8279353976249695
$E'_q$,0.052052054554224014,-0.8407831788063049,-0.012868166901171207,-0.8279149532318115
$E'_q$,0.052152153104543686,-0.8407871723175049,-0.012892677448689938,-0.8278945684432983
$E'_q$,0.052252255380153656,-0.8407914042472839,-0.012917191721498966,-0.8278742432594299
$E'_q$,0.05235235393047333,-0.8407954573631287,-0.012941701337695122,-0.827853798866272
$E'_q$,0.052452452480793,-0.8407993912696838,-0.012966210953891277,-0.8278332352638245
$E'_q$,0.05255255475640297,-0.8408036828041077,-0.012990721501410007,-0.8278127908706665
$E'_q$,0.05265265330672264,-0.8408077955245972,-0.013015231117606163,-0.8277925252914429
$E'_q$,0.05275275558233261,-0.8408118486404419,-0.01303973887115717,-0.8277719616889954
$E'_q$,0.05285285413265228,-0.8408159017562866,-0.013064243830740452,-0.827751636505127
$E'_q$,0.052952952682971954,-0.8408200144767761,-0.013088753446936607,-0.8277312517166138
$E'_q$,0.053053054958581924,-0.8408241271972656,-0.01311325654387474,-0.8277108073234558
$E'_q$,0.053153153508901596,-0.8408281803131104,-0.013137762434780598,-0.8276904821395874
$E'_q$,0.053253255784511566,-0.8408322930335999,-0.01316226739436388,-0.8276700377464294
$E'_q$,0.05335335433483124,-0.8408364653587341,-0.013186771422624588,-0.8276495933532715
$E'_q$,0.05345345661044121,-0.8408405184745789,-0.013211274519562721,-0.8276293277740479
$E'_q$,0.05355355516076088,-0.8408446311950684,-0.01323577668517828,-0.8276089429855347
$E'_q$,0.05365365371108055,-0.8408487439155579,-0.013260278850793839,-0.8275884389877319
$E'_q$,0.05375375598669052,-0.8408527970314026,-0.013284780085086823,-0.8275681138038635
$E'_q$,0.05385385453701019,-0.8408570289611816,-0.013309279456734657,-0.8275476098060608
$E'_q$,0.05395395681262016,-0.8408611416816711,-0.013333779759705067,-0.8275272250175476
$E'_q$,0.054054055362939835,-0.8408652544021606,-0.013358277268707752,-0.8275068402290344
$E'_q$,0.054154153913259506,-0.840869128704071,-0.013382774777710438,-0.827486515045166
$E'_q$,0.054254256188869476,-0.8408733606338501,-0.013407273218035698,-0.8274661302566528
$E'_q$,0.05435435473918915,-0.8408775329589844,-0.013431768864393234,-0.8274456858634949
$E'_q$,0.05445445701479912,-0.8408814072608948,-0.01345626451075077,-0.8274253010749817
$E'_q$,0.05455455556511879,-0.8408856391906738,-0.013480760157108307,-0.8274049162864685
$E'_q$,0.05465465784072876,-0.8408898115158081,-0.013505254872143269,-0.8273844718933105
$E'_q$,0.05475475639104843,-0.8408938050270081,-0.013529750518500805,-0.8273641467094421
$E'_q$,0.0548548549413681,-0.8408979773521423,-0.013554241508245468,-0.8273435831069946
$E'_q$,0.05495495721697807,-0.8409019708633423,-0.01357873436063528,-0.8273231387138367
$E'_q$,0.055055055767297745,-0.8409060835838318,-0.01360322441905737,-0.827302873134613
$E'_q$,0.055155158042907715,-0.8409101963043213,-0.013627715408802032,-0.8272825479507446
$E'_q$,0.055255256593227386,-0.840914249420166,-0.013652206398546696,-0.8272620439529419
$E'_q$,0.05535535514354706,-0.8409184217453003,-0.013676694594323635,-0.8272417187690735
$E'_q$,0.05545545741915703,-0.840922474861145,-0.013701183721423149,-0.8272212743759155
$E'_q$,0.0555555559694767,-0.8409265875816345,-0.013725671917200089,-0.8272008299827576
$E'_q$,0.05565565824508667,-0.8409305810928345,-0.013750158250331879,-0.8271805047988892
$E'_q$,0.05575575679540634,-0.840934693813324,-0.013774646446108818,-0.827160120010376
$E'_q$,0.05585585907101631,-0.8409388065338135,-0.013799131847918034,-0.827139675617218
$E'_q$,0.05595595762133598,-0.8409428596496582,-0.0138236153870821,-0.8271192312240601
$E'_q$,0.056056056171655655,-0.8409469127655029,-0.01384809985756874,-0.8270988464355469
$E'_q$,0.056156158447265625,-0.8409510254859924,-0.013872582465410233,-0.8270784020423889
$E'_q$,0.0562562569975853,-0.8409551978111267,-0.013897066004574299,-0.8270580172538757
$E'_q$,0.05635635927319527,-0.8409591913223267,-0.013921549543738365,-0.8270376324653625
$E'_q$,0.05645645782351494,-0.8409633636474609,-0.013946030288934708,-0.8270171880722046
$E'_q$,0.05655655637383461,-0.8409673571586609,-0.013970508240163326,-0.8269968628883362
$E'_q$,0.05665665864944458,-0.8409714698791504,-0.013994990848004818,-0.826976478099823
$E'_q$,0.05675675719976425,-0.8409755229949951,-0.014019470661878586,-0.8269561529159546
$E'_q$,0.05685685947537422,-0.8409796953201294,-0.01404394581913948,-0.8269357085227966
$E'_q$,0.05695695802569389,-0.8409838080406189,-0.014068424701690674,-0.826915442943573
$E'_q$,0.057057060301303864,-0.8409878611564636,-0.014092905446887016,-0.826894998550415
$E'_q$,0.057157158851623535,-0.8409919738769531,-0.014117378741502762,-0.8268746137619019
$E'_q$,0.05725725740194321,-0.8409960865974426,-0.014141854830086231,-0.8268542289733887
$E'_q$,0.05735735967755318,-0.8410000801086426,-0.0141663309186697,-0.8268337845802307
$E'_q$,0.05745745822787285,-0.8410041928291321,-0.01419080514460802,-0.8268133401870728
$E'_q$,0.05755756050348282,-0.8410083055496216,-0.014215277507901192,-0.8267929553985596
$E'_q$,0.05765765905380249,-0.8410124182701111,-0.014239749871194363,-0.8267726898193359
$E'_q$,0.05775775760412216,-0.841016411781311,-0.014264221303164959,-0.8267523050308228
$E'_q$,0.05785785987973213,-0.8410205245018005,-0.014288692735135555,-0.8267318606376648
$E'_q$,0.057957958430051804,-0.8410245776176453,-0.014313164167106152,-0.8267114162445068
$E'_q$,0.058058060705661774,-0.8410287499427795,-0.014337634667754173,-0.8266910314559937
$E'_q$,0.058158159255981445,-0.8410327434539795,-0.014362102374434471,-0.82667076587677
$E'_q$,0.058258261531591415,-0.841036856174469,-0.014386571943759918,-0.8266503214836121
$E'_q$,0.05835836008191109,-0.8410410284996033,-0.014411037787795067,-0.8266298770904541
$E'_q$,0.05845845863223076,-0.841045081615448,-0.014435505494475365,-0.8266096711158752
$E'_q$,0.05855856090784073,-0.8410491943359375,-0.014459972269833088,-0.8265892267227173
$E'_q$,0.0586586594581604,-0.841053307056427,-0.014484438113868237,-0.8265687823295593
$E'_q$,0.05875876173377037,-0.8410573601722717,-0.014508902095258236,-0.8265484571456909
$E'_q$,0.05885886028409004,-0.8410613536834717,-0.014533366076648235,-0.8265281915664673
$E'_q$,0.058958958834409714,-0.841065526008606,-0.01455782912671566,-0.8265076279640198
$E'_q$,0.059059061110019684,-0.8410696387290955,-0.014582294039428234,-0.8264873623847961
$E'_q$,0.059159159660339355,-0.8410736918449402,-0.01460675522685051,-0.826466977596283
$E'_q$,0.059259261935949326,-0.8410778045654297,-0.014631216414272785,-0.8264464735984802
$E'_q$,0.059359360486269,-0.8410819172859192,-0.014655674807727337,-0.8264261484146118
$E'_q$,0.05945946276187897,-0.8410859704017639,-0.014680135063827038,-0.8264057040214539
$E'_q$,0.05955956131219864,-0.8410899639129639,-0.014704594388604164,-0.8263853192329407
$E'_q$,0.05965965986251831,-0.8410940766334534,-0.01472905371338129,-0.8263651132583618
$E'_q$,0.05975976213812828,-0.8410982489585876,-0.014753508381545544,-0.8263446688652039
$E'_q$,0.05985986068844795,-0.8411022424697876,-0.014777966775000095,-0.8263242244720459
$E'_q$,0.05995996296405792,-0.8411063551902771,-0.014802423305809498,-0.8263039588928223
$E'_q$,0.060060061514377594,-0.8411104679107666,-0.014826877973973751,-0.8262835144996643
$E'_q$,0.060160160064697266,-0.8411145806312561,-0.01485133171081543,-0.8262631297111511
$E'_q$,0.060260262340307236,-0.841118574142456,-0.014875787310302258,-0.8262429237365723
$E'_q$,0.06036036089062691,-0.841122567653656,-0.014900237321853638,-0.8262223601341248
$E'_q$,0.06046046316623688,-0.8411267995834351,-0.014924691990017891,-0.8262020945549011
$E'_q$,0.06056056171655655,-0.8411308526992798,-0.014949142932891846,-0.8261817097663879
$E'_q$,0.06066066399216652,-0.8411349654197693,-0.014973596669733524,-0.8261613249778748
$E'_q$,0.06076076254248619,-0.841139018535614,-0.014998044818639755,-0.8261408805847168
$E'_q$,0.06086086109280586,-0.8411431312561035,-0.01502249576151371,-0.8261205554008484
$E'_q$,0.06096096336841583,-0.8411470651626587,-0.015046944841742516,-0.8261001706123352
$E'_q$,0.061061061918735504,-0.8411511778831482,-0.015071389265358448,-0.826079785823822
$E'_q$,0.061161164194345474,-0.8411552906036377,-0.015095839276909828,-0.8260594010353088
$E'_q$,0.061261262744665146,-0.8411593437194824,-0.01512028556317091,-0.8260389566421509
$E'_q$,0.06136136129498482,-0.8411633968353271,-0.015144731849431992,-0.8260188102722168
$E'_q$,0.06146146357059479,-0.8411675095558167,-0.015169177204370499,-0.8259983658790588
$E'_q$,0.06156156212091446,-0.8411716222763062,-0.015193620696663857,-0.8259780406951904
$E'_q$,0.06166166439652443,-0.8411756157875061,-0.015218065120279789,-0.8259576559066772
$E'_q$,0.0617617629468441,-0.8411796689033508,-0.015242508612573147,-0.8259372711181641
$E'_q$,0.06186186149716377,-0.8411837816238403,-0.01526695117354393,-0.8259170055389404
$E'_q$,0.06196196377277374,-0.8411879539489746,-0.015291391871869564,-0.8258966207504272
$E'_q$,0.062062062323093414,-0.8411919474601746,-0.015315834432840347,-0.8258761763572693
$E'_q$,0.062162164598703384,-0.8411960601806641,-0.015340273268520832,-0.8258559703826904
$E'_q$,0.062262263149023056,-0.8412001729011536,-0.015364712104201317,-0.8258354663848877
$E'_q$,0.062362365424633026,-0.8412042260169983,-0.015389151871204376,-0.8258151412010193
$E'_q$,0.0624624639749527,-0.841208279132843,-0.015413587912917137,-0.8257945775985718
$E'_q$,0.06256256252527237,-0.8412123918533325,-0.015438025817275047,-0.8257743120193481
$E'_q$,0.06266266107559204,-0.8412164449691772,-0.015462462790310383,-0.8257539868354797
$E'_q$,0.06276276707649231,-0.8412205576896667,-0.015486899763345718,-0.8257336616516113
$E'_q$,0.06286286562681198,-0.8412246704101562,-0.015511336736381054,-0.8257132172584534
$E'_q$,0.06296296417713165,-0.841228723526001,-0.01553577184677124,-0.825692892074585
$E'_q$,0.06306306272745132,-0.8412327766418457,-0.015560200437903404,-0.8256726264953613
$E'_q$,0.063163161277771,-0.8412367105484009,-0.015584633685648441,-0.8256522417068481
$E'_q$,0.06326326727867126,-0.8412408232688904,-0.015609067864716053,-0.825631856918335
$E'_q$,0.06336336582899094,-0.8412448763847351,-0.01563349738717079,-0.8256114721298218
$E'_q$,0.06346346437931061,-0.8412491083145142,-0.015657929703593254,-0.8255910277366638
$E'_q$,0.06356356292963028,-0.8412531018257141,-0.015682358294725418,-0.825570821762085
$E'_q$,0.06366366147994995,-0.8412572741508484,-0.015706786885857582,-0.825550377368927
$E'_q$,0.06376376748085022,-0.8412613868713379,-0.015731217339634895,-0.8255301117897034
$E'_q$,0.06386386603116989,-0.8412652611732483,-0.01575564593076706,-0.8255097270011902
$E'_q$,0.06396396458148956,-0.8412693738937378,-0.015780072659254074,-0.825489342212677
$E'_q$,0.06406406313180923,-0.8412734866142273,-0.01580449752509594,-0.8254689574241638
$E'_q$,0.0641641691327095,-0.841277539730072,-0.015828926116228104,-0.8254486918449402
