kind,state,ic_index,value
residual_rms,delta,258,0.016246482729911804
error_rms,delta,258,0.0012927656061947346
residual_rms,delta,259,0.01698414608836174
error_rms,delta,259,0.0005082085845060647
residual_rms,delta,260,0.016462089493870735
error_rms,delta,260,0.0010595200583338737
residual_rms,delta,261,0.019104983657598495
error_rms,delta,261,0.0003847608750220388
residual_rms,delta,262,0.014061901718378067
error_rms,delta,262,0.0005559533019550145
residual_rms,delta,263,0.01436832919716835
error_rms,delta,263,0.0010793914552778006
residual_rms,delta,264,0.015088314190506935
error_rms,delta,264,0.0005198263097554445
residual_rms,delta,265,0.017663348466157913
error_rms,delta,265,0.0006101289764046669
residual_rms,delta,266,0.016400102525949478
error_rms,delta,266,0.0015518821310251951
residual_rms,delta,267,0.019557245075702667
error_rms,delta,267,0.0015355958603322506
residual_rms,delta,268,0.01811063103377819
error_rms,delta,268,0.0005931007326580584
residual_rms,delta,269,0.01845974661409855
error_rms,delta,269,0.0006470661028288305
residual_rms,delta,270,0.016523243859410286
error_rms,delta,270,0.0008072233176790178
residual_rms,delta,271,0.015863580629229546
error_rms,delta,271,0.00046318353270180523
residual_rms,delta,272,0.015693582594394684
error_rms,delta,272,0.000580470310524106
residual_rms,delta,273,0.017498446628451347
error_rms,delta,273,0.0005546470056287944
residual_rms,delta,274,0.016157038509845734
error_rms,delta,274,0.0011159307323396206
residual_rms,delta,275,0.01640346460044384
error_rms,delta,275,0.000993449822999537
residual_rms,delta,276,0.01911250688135624
error_rms,delta,276,0.00023132024216465652
residual_rms,delta,277,0.01660870760679245
error_rms,delta,277,0.0009451911319047213
residual_rms,delta,278,0.01433670986443758
error_rms,delta,278,0.0006256003398448229
residual_rms,delta,279,0.017795562744140625
error_rms,delta,279,0.0004978305660188198
residual_rms,delta,280,0.014558257535099983
error_rms,delta,280,0.0006872236263006926
residual_rms,delta,281,0.018946098163723946
error_rms,delta,281,0.0004895784659311175
residual_rms,delta,282,0.014864862896502018
error_rms,delta,282,0.0004370272799860686
residual_rms,delta,283,0.013512000441551208
error_rms,delta,283,0.0003372330393176526
residual_rms,delta,284,0.02064952813088894
error_rms,delta,284,0.0006291863392107189
residual_rms,delta,285,0.018190639093518257
error_rms,delta,285,0.0002718731702771038
residual_rms,delta,286,0.015887118875980377
error_rms,delta,286,0.0004718976852018386
residual_rms,delta,287,0.016118299216032028
error_rms,delta,287,0.0005195987178012729
residual_rms,delta,288,0.015856873244047165
error_rms,delta,288,0.00048615210107527673
residual_rms,delta,289,0.01406360138207674
error_rms,delta,289,0.0012395791709423065
residual_rms,delta,290,0.017557255923748016
error_rms,delta,290,0.0011368435807526112
residual_rms,delta,291,0.013727538287639618
error_rms,delta,291,0.0006730311433784664
residual_rms,delta,292,0.01537524163722992
error_rms,delta,292,0.0004164855636190623
residual_rms,delta,293,0.01705123484134674
error_rms,delta,293,0.0005468446761369705
residual_rms,delta,294,0.015008258633315563
error_rms,delta,294,0.0009154576691798866
residual_rms,delta,295,0.021450668573379517
error_rms,delta,295,0.0008277595625258982
