kind,state,t,value
mean_abs_residual,delta,0.017417417839169502,0.01703324168920517
mean_abs_error,delta,0.017417417839169502,0.00032959890086203814
mean_abs_residual,delta,0.017617616802453995,0.01677090860903263
mean_abs_error,delta,0.017617616802453995,0.0003271127352491021
mean_abs_residual,delta,0.017817817628383636,0.016506751999258995
mean_abs_error,delta,0.017817817628383636,0.00032475002808496356
mean_abs_residual,delta,0.018018018454313278,0.016241854056715965
mean_abs_error,delta,0.018018018454313278,0.0003224291140213609
mean_abs_residual,delta,0.01821821741759777,0.01597641594707966
mean_abs_error,delta,0.01821821741759777,0.0003202100924681872
mean_abs_residual,delta,0.018418418243527412,0.015710262581706047
mean_abs_error,delta,0.018418418243527412,0.00031803129240870476
mean_abs_residual,delta,0.018618619069457054,0.01544348243623972
mean_abs_error,delta,0.018618619069457054,0.00031597059569321573
mean_abs_residual,delta,0.018818818032741547,0.01517642941325903
mean_abs_error,delta,0.018818818032741547,0.0003139773616567254
mean_abs_residual,delta,0.01901901885867119,0.014909881167113781
mean_abs_error,delta,0.01901901885867119,0.00031208968721330166
mean_abs_residual,delta,0.01921921968460083,0.014643790200352669
mean_abs_error,delta,0.01921921968460083,0.00031024578493088484
mean_abs_residual,delta,0.019419418647885323,0.014377751387655735
mean_abs_error,delta,0.019419418647885323,0.00030849920585751534
mean_abs_residual,delta,0.019619619473814964,0.014112396165728569
mean_abs_error,delta,0.019619619473814964,0.0003067928773816675
mean_abs_residual,delta,0.019819820299744606,0.01384786143898964
mean_abs_error,delta,0.019819820299744606,0.00030513908131979406
mean_abs_residual,delta,0.0200200192630291,0.013584726490080357
mean_abs_error,delta,0.0200200192630291,0.0003035507688764483
mean_abs_residual,delta,0.02022022008895874,0.013324018567800522
mean_abs_error,delta,0.02022022008895874,0.0003020019212272018
mean_abs_residual,delta,0.020420420914888382,0.013065701350569725
mean_abs_error,delta,0.020420420914888382,0.0003004946047440171
mean_abs_residual,delta,0.020620619878172874,0.01280940044671297
mean_abs_error,delta,0.020620619878172874,0.0002990534412674606
mean_abs_residual,delta,0.020820820704102516,0.012554503977298737
mean_abs_error,delta,0.020820820704102516,0.00029766064835712314
mean_abs_residual,delta,0.021021021530032158,0.012301305308938026
mean_abs_error,delta,0.021021021530032158,0.0002963096194434911
mean_abs_residual,delta,0.02122122049331665,0.012049716897308826
mean_abs_error,delta,0.02122122049331665,0.00029499526135623455
mean_abs_residual,delta,0.021421421319246292,0.011799895204603672
mean_abs_error,delta,0.021421421319246292,0.00029374248697422445
mean_abs_residual,delta,0.021621622145175934,0.01155215222388506
mean_abs_error,delta,0.021621622145175934,0.0002925529843196273
mean_abs_residual,delta,0.021821821108460426,0.011307302862405777
mean_abs_error,delta,0.021821821108460426,0.0002913731150329113
mean_abs_residual,delta,0.022022021934390068,0.011065124534070492
mean_abs_error,delta,0.022022021934390068,0.00029027374694123864
mean_abs_residual,delta,0.02222222276031971,0.010825925506651402
mean_abs_error,delta,0.02222222276031971,0.00028920540353283286
mean_abs_residual,delta,0.022422421723604202,0.01058935932815075
mean_abs_error,delta,0.022422421723604202,0.00028817274142056704
mean_abs_residual,delta,0.022622622549533844,0.010355728678405285
mean_abs_error,delta,0.022622622549533844,0.0002871828037314117
mean_abs_residual,delta,0.022822823375463486,0.01012584287673235
mean_abs_error,delta,0.022822823375463486,0.0002862513647414744
mean_abs_residual,delta,0.023023022338747978,0.009898503310978413
mean_abs_error,delta,0.023023022338747978,0.00028534908778965473
mean_abs_residual,delta,0.02322322316467762,0.009674081578850746
mean_abs_error,delta,0.02322322316467762,0.0002844948903657496
mean_abs_residual,delta,0.02342342399060726,0.009452491998672485
mean_abs_error,delta,0.02342342399060726,0.00028366511105559766
mean_abs_residual,delta,0.023623622953891754,0.009233796037733555
mean_abs_error,delta,0.023623622953891754,0.00028287386521697044
mean_abs_residual,delta,0.023823823779821396,0.009018524549901485
mean_abs_error,delta,0.023823823779821396,0.0002820948720909655
mean_abs_residual,delta,0.024024024605751038,0.008807693608105183
mean_abs_error,delta,0.024024024605751038,0.0002813915489241481
mean_abs_residual,delta,0.02422422356903553,0.008601421490311623
mean_abs_error,delta,0.02422422356903553,0.0002807345299515873
mean_abs_residual,delta,0.024424424394965172,0.008400236256420612
mean_abs_error,delta,0.024424424394965172,0.00028012116672471166
mean_abs_residual,delta,0.024624625220894814,0.008203891105949879
mean_abs_error,delta,0.024624625220894814,0.0002795527398120612
mean_abs_residual,delta,0.024824824184179306,0.008012466132640839
mean_abs_error,delta,0.024824824184179306,0.0002790287253446877
mean_abs_residual,delta,0.025025025010108948,0.007825097069144249
mean_abs_error,delta,0.025025025010108948,0.00027853695792146027
mean_abs_residual,delta,0.02522522583603859,0.007642829790711403
mean_abs_error,delta,0.02522522583603859,0.0002780899521894753
mean_abs_residual,delta,0.025425424799323082,0.0074665118008852005
mean_abs_error,delta,0.025425424799323082,0.0002776796172838658
mean_abs_residual,delta,0.025625625625252724,0.007294717710465193
mean_abs_error,delta,0.025625625625252724,0.0002773195446934551
mean_abs_residual,delta,0.025825826451182365,0.007127177435904741
mean_abs_error,delta,0.025825826451182365,0.00027699186466634274
mean_abs_residual,delta,0.026026025414466858,0.006963950116187334
mean_abs_error,delta,0.026026025414466858,0.00027666945243254304
mean_abs_residual,delta,0.0262262262403965,0.006805574055761099
mean_abs_error,delta,0.0262262262403965,0.0002763623488135636
mean_abs_residual,delta,0.02642642706632614,0.006652669049799442
mean_abs_error,delta,0.02642642706632614,0.000276096019661054
mean_abs_residual,delta,0.026626626029610634,0.006503511220216751
mean_abs_error,delta,0.026626626029610634,0.00027586938813328743
mean_abs_residual,delta,0.026826826855540276,0.006359257735311985
mean_abs_error,delta,0.026826826855540276,0.00027566435164771974
mean_abs_residual,delta,0.027027027681469917,0.006221052724868059
mean_abs_error,delta,0.027027027681469917,0.0002754799206741154
mean_abs_residual,delta,0.02722722664475441,0.006087903864681721
mean_abs_error,delta,0.02722722664475441,0.00027535311528481543
mean_abs_residual,delta,0.02742742747068405,0.005958510562777519
mean_abs_error,delta,0.02742742747068405,0.0002752329164650291
mean_abs_residual,delta,0.027627628296613693,0.005833538249135017
mean_abs_error,delta,0.027627628296613693,0.00027513678651303053
mean_abs_residual,delta,0.027827827259898186,0.005713362712413073
mean_abs_error,delta,0.027827827259898186,0.0002750495041254908
mean_abs_residual,delta,0.028028028085827827,0.0055975280702114105
mean_abs_error,delta,0.028028028085827827,0.00027501655858941376
mean_abs_residual,delta,0.02822822891175747,0.005485257133841515
mean_abs_error,delta,0.02822822891175747,0.00027496390976011753
mean_abs_residual,delta,0.02842842787504196,0.0053770397789776325
mean_abs_error,delta,0.02842842787504196,0.00027494996902532876
mean_abs_residual,delta,0.028628628700971603,0.0052733346819877625
mean_abs_error,delta,0.028628628700971603,0.0002749327686615288
mean_abs_residual,delta,0.028828829526901245,0.005174342542886734
mean_abs_error,delta,0.028828829526901245,0.00027494560345076025
mean_abs_residual,delta,0.029029028490185738,0.005078913643956184
mean_abs_error,delta,0.029029028490185738,0.00027498335111886263
mean_abs_residual,delta,0.02922922931611538,0.004988032393157482
mean_abs_error,delta,0.02922922931611538,0.00027504272293299437
mean_abs_residual,delta,0.02942943014204502,0.004901443608105183
mean_abs_error,delta,0.02942943014204502,0.0002751041029114276
mean_abs_residual,delta,0.029629629105329514,0.004818311892449856
mean_abs_error,delta,0.029629629105329514,0.0002751711872406304
mean_abs_residual,delta,0.029829829931259155,0.004738824907690287
mean_abs_error,delta,0.029829829931259155,0.0002752519794739783
mean_abs_residual,delta,0.030030030757188797,0.004662796389311552
mean_abs_error,delta,0.030030030757188797,0.00027534723631106317
mean_abs_residual,delta,0.03023022972047329,0.004590366501361132
mean_abs_error,delta,0.03023022972047329,0.00027545721968635917
mean_abs_residual,delta,0.03043043054640293,0.004521847702562809
mean_abs_error,delta,0.03043043054640293,0.0002755743626039475
mean_abs_residual,delta,0.030630631372332573,0.004458225332200527
mean_abs_error,delta,0.030630631372332573,0.0002757237816695124
mean_abs_residual,delta,0.030830830335617065,0.004399070516228676
mean_abs_error,delta,0.030830830335617065,0.0002758538175839931
mean_abs_residual,delta,0.031031031161546707,0.0043435352854430676
mean_abs_error,delta,0.031031031161546707,0.0002760353672783822
mean_abs_residual,delta,0.03123123198747635,0.00429089181125164
mean_abs_error,delta,0.03123123198747635,0.00027620376204140484
mean_abs_residual,delta,0.03143143281340599,0.004241602960973978
mean_abs_error,delta,0.03143143281340599,0.00027641767519526184
mean_abs_residual,delta,0.031631629914045334,0.004196442663669586
mean_abs_error,delta,0.031631629914045334,0.0002766301913652569
mean_abs_residual,delta,0.031831830739974976,0.0041551897302269936
mean_abs_error,delta,0.031831830739974976,0.00027686721296049654
mean_abs_residual,delta,0.03203203156590462,0.004116826690733433
mean_abs_error,delta,0.03203203156590462,0.0002771165163721889
mean_abs_residual,delta,0.03223223239183426,0.004081590101122856
mean_abs_error,delta,0.03223223239183426,0.00027736302581615746
mean_abs_residual,delta,0.0324324332177639,0.004049668088555336
mean_abs_error,delta,0.0324324332177639,0.00027763203252106905
mean_abs_residual,delta,0.03263263404369354,0.004021298605948687
mean_abs_error,delta,0.03263263404369354,0.0002779100905172527
mean_abs_residual,delta,0.032832831144332886,0.0039960346184670925
mean_abs_error,delta,0.032832831144332886,0.0002782067749649286
mean_abs_residual,delta,0.03303303197026253,0.003973396960645914
mean_abs_error,delta,0.03303303197026253,0.00027851236518472433
mean_abs_residual,delta,0.03323323279619217,0.003953488077968359
mean_abs_error,delta,0.03323323279619217,0.0002788090205285698
mean_abs_residual,delta,0.03343343362212181,0.003936139866709709
mean_abs_error,delta,0.03343343362212181,0.0002791021834127605
mean_abs_residual,delta,0.03363363444805145,0.003921201918274164
mean_abs_error,delta,0.03363363444805145,0.00027939456049352884
mean_abs_residual,delta,0.033833835273981094,0.00390884093940258
mean_abs_error,delta,0.033833835273981094,0.000279715983197093
mean_abs_residual,delta,0.03403403237462044,0.0038992229383438826
mean_abs_error,delta,0.03403403237462044,0.00028005082276649773
mean_abs_residual,delta,0.03423423320055008,0.0038925674743950367
mean_abs_error,delta,0.03423423320055008,0.00028035847935825586
mean_abs_residual,delta,0.03443443402647972,0.0038883225060999393
mean_abs_error,delta,0.03443443402647972,0.00028069294057786465
mean_abs_residual,delta,0.03463463485240936,0.0038863092195242643
mean_abs_error,delta,0.03463463485240936,0.0002810195437632501
mean_abs_residual,delta,0.034834835678339005,0.0038863448426127434
mean_abs_error,delta,0.034834835678339005,0.0002813522005453706
mean_abs_residual,delta,0.035035036504268646,0.0038891893345862627
mean_abs_error,delta,0.035035036504268646,0.0002816726628225297
mean_abs_residual,delta,0.03523523360490799,0.0038952031172811985
mean_abs_error,delta,0.03523523360490799,0.00028198424843139946
mean_abs_residual,delta,0.03543543443083763,0.003903666976839304
mean_abs_error,delta,0.03543543443083763,0.00028226914582774043
mean_abs_residual,delta,0.03563563525676727,0.003915401175618172
mean_abs_error,delta,0.03563563525676727,0.0002825885603670031
mean_abs_residual,delta,0.035835836082696915,0.0039296457543969154
mean_abs_error,delta,0.035835836082696915,0.00028291763737797737
mean_abs_residual,delta,0.036036036908626556,0.003946640994399786
mean_abs_error,delta,0.036036036908626556,0.00028320265118964016
mean_abs_residual,delta,0.0362362377345562,0.003967297729104757
mean_abs_error,delta,0.0362362377345562,0.00028352331719361246
mean_abs_residual,delta,0.03643643483519554,0.003991441801190376
mean_abs_error,delta,0.03643643483519554,0.0002838155487552285
mean_abs_residual,delta,0.03663663566112518,0.004019126761704683
mean_abs_error,delta,0.03663663566112518,0.0002841073728632182
mean_abs_residual,delta,0.036836836487054825,0.00405095424503088
mean_abs_error,delta,0.036836836487054825,0.00028439195011742413
mean_abs_residual,delta,0.03703703731298447,0.004086170811206102
mean_abs_error,delta,0.03703703731298447,0.00028467996162362397
mean_abs_residual,delta,0.03723723813891411,0.0041245268657803535
mean_abs_error,delta,0.03723723813891411,0.0002849741722457111
mean_abs_residual,delta,0.03743743896484375,0.004166366532444954
mean_abs_error,delta,0.03743743896484375,0.00028525240486487746
mean_abs_residual,delta,0.03763763606548309,0.004211690742522478
mean_abs_error,delta,0.03763763606548309,0.00028553715674206614
mean_abs_residual,delta,0.037837836891412735,0.004260743968188763
mean_abs_error,delta,0.037837836891412735,0.00028581888182088733
mean_abs_residual,delta,0.03803803771734238,0.004313288722187281
mean_abs_error,delta,0.03803803771734238,0.00028609338914975524
mean_abs_residual,delta,0.03823823854327202,0.004368854686617851
mean_abs_error,delta,0.03823823854327202,0.0002863580302800983
mean_abs_residual,delta,0.03843843936920166,0.004426806699484587
mean_abs_error,delta,0.03843843936920166,0.0002866375434678048
mean_abs_residual,delta,0.0386386401951313,0.004487160127609968
mean_abs_error,delta,0.0386386401951313,0.000286894355667755
mean_abs_residual,delta,0.038838837295770645,0.00454980181530118
mean_abs_error,delta,0.038838837295770645,0.000287162431050092
mean_abs_residual,delta,0.03903903812170029,0.004615208599716425
mean_abs_error,delta,0.03903903812170029,0.00028738583205267787
mean_abs_residual,delta,0.03923923894762993,0.004683542996644974
mean_abs_error,delta,0.03923923894762993,0.00028762794681824744
mean_abs_residual,delta,0.03943943977355957,0.004754859954118729
mean_abs_error,delta,0.03943943977355957,0.000287860311800614
mean_abs_residual,delta,0.03963964059948921,0.004828307311981916
mean_abs_error,delta,0.03963964059948921,0.00028805877082049847
mean_abs_residual,delta,0.039839841425418854,0.004905446898192167
