kind,state,t,value
mean_abs_error,delta,0.03543543443083763,0.0035529532469809055
mean_abs_residual,delta,0.03563563525676727,0.06622708588838577
mean_abs_error,delta,0.03563563525676727,0.003560827113687992
mean_abs_residual,delta,0.035835836082696915,0.06700945645570755
mean_abs_error,delta,0.035835836082696915,0.0035686648916453123
mean_abs_residual,delta,0.036036036908626556,0.06780822575092316
mean_abs_error,delta,0.036036036908626556,0.0035764656495302916
mean_abs_residual,delta,0.0362362377345562,0.0686076357960701
mean_abs_error,delta,0.0362362377345562,0.003584308549761772
mean_abs_residual,delta,0.03643643483519554,0.06939827650785446
mean_abs_error,delta,0.03643643483519554,0.0035919994115829468
mean_abs_residual,delta,0.03663663566112518,0.0701797753572464
mean_abs_error,delta,0.03663663566112518,0.003599691903218627
mean_abs_residual,delta,0.036836836487054825,0.07095196843147278
mean_abs_error,delta,0.036836836487054825,0.0036073350347578526
mean_abs_residual,delta,0.03703703731298447,0.07171518355607986
mean_abs_error,delta,0.03703703731298447,0.0036151206586509943
mean_abs_residual,delta,0.03723723813891411,0.07246885448694229
mean_abs_error,delta,0.03723723813891411,0.003622855292633176
mean_abs_residual,delta,0.03743743896484375,0.07321356981992722
mean_abs_error,delta,0.03743743896484375,0.0036305785179138184
mean_abs_residual,delta,0.03763763606548309,0.07394902408123016
mean_abs_error,delta,0.03763763606548309,0.0036382877733558416
mean_abs_residual,delta,0.037837836891412735,0.07467498630285263
mean_abs_error,delta,0.037837836891412735,0.003645895980298519
mean_abs_residual,delta,0.03803803771734238,0.07539194077253342
mean_abs_error,delta,0.03803803771734238,0.003653600113466382
mean_abs_residual,delta,0.03823823854327202,0.07609940320253372
mean_abs_error,delta,0.03823823854327202,0.003661664202809334
mean_abs_residual,delta,0.03843843936920166,0.07679744809865952
mean_abs_error,delta,0.03843843936920166,0.003669817466288805
mean_abs_residual,delta,0.0386386401951313,0.07748601585626602
mean_abs_error,delta,0.0386386401951313,0.0036778904031962156
mean_abs_residual,delta,0.038838837295770645,0.07816560566425323
mean_abs_error,delta,0.038838837295770645,0.003686032257974148
mean_abs_residual,delta,0.03903903812170029,0.07883551716804504
mean_abs_error,delta,0.03903903812170029,0.003694032784551382
mean_abs_residual,delta,0.03923923894762993,0.07949630916118622
mean_abs_error,delta,0.03923923894762993,0.003702097339555621
mean_abs_residual,delta,0.03943943977355957,0.08014785498380661
mean_abs_error,delta,0.03943943977355957,0.0037100929766893387
mean_abs_residual,delta,0.03963964059948921,0.08078966289758682
mean_abs_error,delta,0.03963964059948921,0.0037180150393396616
